"transactionIPaddress","transactionIPaddress_risk"
186.45,-2.29253475714054
186.46,-2.23001440015921
186.47,-2.21920348405499
186.48,-2.2512917986065
186.49,-2.2082744135228
186.5,-2.2082744135228
186.51,-2.21920348405499
186.52,-2.24070968927596
186.53,-2.2512917986065
186.54,-2.26176309847379
186.55,-2.24070968927596
186.56,-2.21920348405499
186.58,-2.23001440015921
186.59,-2.23001440015921
186.6,-2.26176309847379
186.61,-2.2082744135228
186.62,-2.21920348405499
186.64,-2.21920348405499
186.65,-2.23001440015921
186.66,-2.23001440015921
186.67,-2.23001440015921
186.68,-2.28238238567653
186.69,-2.2512917986065
186.7,-2.21920348405499
186.71,-2.2082744135228
186.74,-2.2082744135228
186.77,-2.23001440015921
186.78,-2.23001440015921
186.79,-2.24070968927596
186.8,-2.29253475714054
186.81,-2.21920348405499
186.82,-2.2082744135228
186.83,-2.2082744135228
186.84,-2.21920348405499
186.85,-2.2082744135228
186.87,-2.2082744135228
186.89,-2.24070968927596
186.9,-2.23001440015921
186.92,-2.21920348405499
186.94,-2.21920348405499
186.95,-2.2082744135228
187,-2.21920348405499
187.1,-2.30258509299405
187.101,-2.2512917986065
187.104,-2.37024374146786
187.105,-2.24070968927596
187.106,-2.35137525716348
187.107,-2.29253475714054
187.108,-2.2082744135228
187.11,-2.16645291866947
187.111,-2.2082744135228
187.112,-2.26176309847379
187.113,-2.29253475714054
187.114,-2.24070968927596
187.116,-2.23001440015921
187.118,-2.2082744135228
187.12,-2.21920348405499
187.121,-2.33214389523559
187.122,-2.26176309847379
187.123,-2.24070968927596
187.125,-2.2082744135228
187.126,-2.30258509299405
187.127,-2.21920348405499
187.13,-2.21920348405499
187.131,-2.23001440015921
187.133,-2.30258509299405
187.134,-2.23001440015921
187.135,-2.23001440015921
187.137,-2.21920348405499
187.138,-2.13470422035489
187.139,-2.32238772029023
187.14,-2.26176309847379
187.141,-2.23001440015921
187.142,-2.2082744135228
187.143,-2.27212588550934
187.144,-2.2082744135228
187.145,-2.23001440015921
187.146,-2.2512917986065
187.147,-2.21920348405499
187.149,-2.2082744135228
187.15,-2.37024374146786
187.151,-2.2082744135228
187.152,-2.21920348405499
187.153,-2.35137525716348
187.155,-2.23001440015921
187.156,-2.2082744135228
187.157,-2.21920348405499
187.158,-2.21920348405499
187.16,-2.2512917986065
187.161,-2.21920348405499
187.162,-2.40694510831829
187.163,-2.31253542384721
187.164,-2.23001440015921
187.165,-2.21920348405499
187.166,-2.24070968927596
187.167,-2.21920348405499
187.17,-2.28238238567653
187.171,-2.28238238567653
187.172,-2.32238772029023
187.174,-2.2082744135228
187.175,-2.16645291866947
187.177,-2.2082744135228
187.178,-2.2082744135228
187.179,-2.23001440015921
187.18,-2.29253475714054
187.184,-2.2082744135228
187.185,-2.24070968927596
187.186,-2.2082744135228
187.187,-2.2082744135228
187.188,-2.28238238567653
187.189,-2.2082744135228
187.19,-2.21920348405499
187.191,-2.33214389523559
187.192,-2.2082744135228
187.193,-2.21920348405499
187.194,-2.26176309847379
187.195,-2.2512917986065
187.198,-2.2082744135228
187.199,-2.2512917986065
187.2,-2.35137525716348
187.201,-2.24070968927596
187.202,-2.24070968927596
187.204,-2.21920348405499
187.205,-2.28238238567653
187.206,-2.26176309847379
187.207,-2.26176309847379
187.208,-2.26176309847379
187.209,-2.24070968927596
187.21,-2.32238772029023
187.211,-2.2512917986065
187.212,-2.2082744135228
187.213,-2.31253542384721
187.214,-2.2082744135228
187.22,-2.23001440015921
187.23,-2.27212588550934
187.232,-2.35137525716348
187.233,-2.32238772029023
187.234,-2.31253542384721
187.237,-2.23001440015921
187.24,-2.23001440015921
187.243,-2.2082744135228
187.244,-2.2082744135228
187.245,-2.2082744135228
187.246,-2.23001440015921
187.247,-2.24070968927596
187.26,-2.23001440015921
187.27,-2.2082744135228
187.3,-2.26176309847379
187.33,-2.2082744135228
187.34,-2.27212588550934
187.35,-2.21920348405499
187.36,-2.32238772029023
187.37,-2.57261223020711
187.38,-2.34180580614733
187.39,-2.13470422035489
187.4,-2.24070968927596
187.41,-2.24070968927596
187.48,-2.2082744135228
187.5,-2.21920348405499
187.54,-2.2512917986065
187.55,-2.23001440015921
187.56,-2.29253475714054
187.57,-2.27212588550934
187.58,-2.27212588550934
187.59,-2.2512917986065
187.6,-2.24070968927596
187.61,-2.23001440015921
187.62,-2.2082744135228
187.64,-2.33214389523559
187.65,-2.31253542384721
187.66,-2.2512917986065
187.67,-2.34180580614733
187.68,-2.24070968927596
187.69,-2.2082744135228
187.7,-2.21920348405499
187.71,-2.2082744135228
187.72,-2.2082744135228
187.73,-2.2082744135228
187.74,-2.2512917986065
187.75,-2.24070968927596
187.77,-2.21920348405499
187.78,-2.29253475714054
187.79,-2.23001440015921
187.8,-2.2082744135228
187.84,-2.21920348405499
187.85,-2.2082744135228
187.87,-2.23001440015921
187.89,-2.23001440015921
187.9,-2.2082744135228
187.91,-2.2082744135228
187.92,-2.21920348405499
187.94,-2.2082744135228
187.95,-2.2082744135228
188,-2.2082744135228
188.1,-2.28238238567653
188.101,-2.24070968927596
188.102,-2.21920348405499
188.103,-2.21920348405499
188.104,-2.30258509299405
188.105,-2.26176309847379
188.107,-2.23001440015921
188.108,-2.24070968927596
188.109,-2.2082744135228
188.11,-2.28238238567653
188.111,-2.21920348405499
188.113,-2.35137525716348
188.114,-2.30258509299405
188.115,-2.33214389523559
188.116,-2.2082744135228
188.117,-2.2082744135228
188.118,-2.24070968927596
188.119,-2.2082744135228
188.12,-2.24070968927596
188.121,-2.21920348405499
188.122,-2.23001440015921
188.123,-2.50959926237837
188.125,-2.24070968927596
188.126,-2.2082744135228
188.127,-2.21920348405499
188.13,-2.23001440015921
188.132,-2.21920348405499
188.134,-2.34180580614733
188.135,-2.21920348405499
188.137,-2.2082744135228
188.14,-2.21920348405499
188.141,-2.26176309847379
188.142,-2.26176309847379
188.15,-2.2082744135228
188.152,-2.21920348405499
188.154,-2.37024374146786
188.155,-2.37024374146786
188.162,-2.35137525716348
188.165,-2.21920348405499
188.168,-2.2082744135228
188.174,-2.37954613413017
188.175,-2.2082744135228
188.176,-2.34180580614733
188.177,-2.28238238567653
188.178,-2.31253542384721
188.179,-2.37954613413017
188.18,-2.36085400111802
188.181,-2.36085400111802
188.182,-2.30258509299405
188.183,-2.37024374146786
188.186,-2.21920348405499
188.19,-2.2082744135228
188.192,-2.32238772029023
188.193,-2.35137525716348
188.194,-2.33214389523559
188.195,-2.31253542384721
188.198,-2.2082744135228
188.2,-2.30258509299405
188.201,-2.23001440015921
188.202,-2.21920348405499
188.203,-2.24070968927596
188.204,-2.21920348405499
188.205,-2.2082744135228
188.207,-2.2512917986065
188.21,-2.24070968927596
188.216,-2.26176309847379
188.217,-2.2082744135228
188.218,-2.2512917986065
188.219,-2.27212588550934
188.22,-2.45958884180371
188.221,-2.46809953147162
188.222,-2.39789527279837
188.223,-2.3887627892351
188.224,-2.21920348405499
188.226,-2.2082744135228
188.228,-2.30258509299405
188.23,-2.32238772029023
188.231,-2.2082744135228
188.232,-2.2082744135228
188.234,-2.2082744135228
188.235,-2.2082744135228
188.236,-2.2082744135228
188.238,-2.63905732961526
188.244,-2.28238238567653
188.246,-2.2082744135228
188.247,-2.2082744135228
188.248,-2.21920348405499
188.251,-2.27212588550934
188.253,-2.2082744135228
188.254,-2.23001440015921
188.255,-2.26176309847379
188.26,-2.2082744135228
188.27,-2.21920348405499
188.28,-2.24070968927596
188.29,-2.20644123244114
188.3,-2.36085400111802
188.31,-2.2082744135228
188.32,-2.26176309847379
188.33,-2.2082744135228
188.35,-2.2082744135228
188.36,-2.2082744135228
188.37,-2.21920348405499
188.39,-2.2512917986065
188.4,-2.26176309847379
188.44,-2.21920348405499
188.45,-2.21920348405499
188.48,-2.23001440015921
188.49,-2.23001440015921
188.5,-2.28238238567653
188.51,-2.23001440015921
188.52,-2.27212588550934
188.53,-2.2082744135228
188.54,-2.27212588550934
188.55,-2.21920348405499
188.57,-2.2512917986065
188.58,-2.2082744135228
188.6,-2.47653840011748
188.61,-2.42480272571829
188.62,-2.36085400111802
188.63,-2.40694510831829
188.64,-2.23001440015921
188.65,-2.21920348405499
188.66,-2.03688192726104
188.67,-2.4423470353692
188.7,-2.2082744135228
188.73,-2.21920348405499
188.74,-2.23001440015921
188.75,-2.2082744135228
188.76,-2.23001440015921
188.77,-2.21920348405499
188.78,-2.21920348405499
188.79,-2.2512917986065
188.8,-2.26176309847379
188.81,-2.2082744135228
188.82,-2.21920348405499
188.83,-2.2512917986065
188.84,-2.21920348405499
188.85,-2.2082744135228
188.86,-2.23001440015921
188.87,-2.23001440015921
188.9,-2.2082744135228
188.93,-2.2082744135228
188.94,-2.23001440015921
188.95,-2.2512917986065
188.96,-2.24070968927596
188.97,-2.24070968927596
188.98,-2.24070968927596
188.99,-2.29253475714054
189,-2.2082744135228
189.1,-2.57261223020711
189.101,-2.26176309847379
189.102,-2.37954613413017
189.103,-2.27212588550934
189.104,-2.24070968927596
189.105,-2.23001440015921
189.106,-2.28238238567653
189.107,-2.24070968927596
189.109,-2.2082744135228
189.11,-2.30258509299405
189.111,-2.24070968927596
189.114,-2.24070968927596
189.115,-2.21920348405499
189.12,-2.45958884180371
189.121,-2.34180580614733
189.122,-2.45100509811232
189.123,-2.32238772029023
189.124,-2.30258509299405
189.125,-2.23001440015921
189.128,-2.32238772029023
189.129,-2.21920348405499
189.13,-2.28238238567653
189.131,-2.23001440015921
189.132,-2.13470422035489
189.133,-2.27212588550934
189.134,-2.32238772029023
189.135,-2.43361335540045
189.137,-2.27212588550934
189.138,-2.04769284336526
189.139,-2.2512917986065
189.14,-2.2082744135228
189.142,-2.058388132482
189.143,-2.29253475714054
189.144,-2.24070968927596
189.146,-2.31253542384721
189.147,-2.23001440015921
189.148,-2.2082744135228
189.149,-1.96765013569172
189.15,-2.24070968927596
189.151,-2.2082744135228
189.152,-2.24070968927596
189.153,-2.24070968927596
189.154,-2.23001440015921
189.156,-2.2512917986065
189.157,-2.21920348405499
189.158,-2.23001440015921
189.159,-2.2512917986065
189.16,-2.2082744135228
189.161,-2.2082744135228
189.162,-2.27212588550934
189.163,-2.23001440015921
189.164,-2.21920348405499
189.165,-2.24070968927596
189.166,-2.23001440015921
189.167,-2.2082744135228
189.168,-2.28238238567653
189.169,-2.28238238567653
189.17,-2.2512917986065
189.171,-2.2082744135228
189.172,-2.21920348405499
189.173,-2.23001440015921
189.174,-2.2082744135228
189.176,-2.26176309847379
189.177,-2.2512917986065
189.179,-2.21920348405499
189.18,-2.2512917986065
189.181,-2.2082744135228
189.182,-2.21920348405499
189.186,-2.21920348405499
189.187,-2.24070968927596
189.188,-2.23001440015921
189.19,-2.27212588550934
189.191,-2.24070968927596
189.193,-2.2512917986065
189.194,-2.2082744135228
189.195,-2.2082744135228
189.196,-2.2082744135228
189.197,-2.21920348405499
189.198,-2.21920348405499
189.2,-2.21920348405499
189.202,-2.23001440015921
189.203,-2.28238238567653
189.205,-2.2082744135228
189.208,-2.2082744135228
189.209,-2.21920348405499
189.21,-2.21920348405499
189.213,-2.2082744135228
189.214,-2.24070968927596
189.215,-2.2512917986065
189.216,-2.2082744135228
189.218,-2.28238238567653
189.22,-2.2512917986065
189.221,-2.2082744135228
189.222,-2.29253475714054
189.223,-2.26176309847379
189.224,-2.21920348405499
189.225,-2.15598161880217
189.226,-2.04769284336526
189.228,-2.26176309847379
189.23,-2.2082744135228
189.231,-2.24070968927596
189.232,-2.2512917986065
189.234,-2.07944154167984
189.235,-2.28238238567653
189.236,-2.27212588550934
189.238,-2.23001440015921
189.24,-2.26176309847379
189.241,-2.23001440015921
189.242,-2.17681570570501
189.245,-2.14539950947163
189.248,-2.2082744135228
189.249,-2.37024374146786
189.25,-2.29253475714054
189.251,-2.21920348405499
189.252,-2.2512917986065
189.253,-2.29253475714054
189.254,-2.26176309847379
189.26,-2.29253475714054
189.27,-2.31253542384721
189.28,-2.2082744135228
189.29,-2.26176309847379
189.3,-2.23001440015921
189.31,-2.27212588550934
189.32,-2.31253542384721
189.33,-2.30258509299405
189.34,-2.30258509299405
189.35,-2.2082744135228
189.38,-2.37024374146786
189.39,-2.2082744135228
189.4,-2.32238772029023
189.41,-2.23001440015921
189.42,-2.2082744135228
189.43,-2.2082744135228
189.44,-2.2082744135228
189.46,-2.27212588550934
189.47,-2.23001440015921
189.48,-2.28238238567653
189.5,-2.2512917986065
189.51,-2.12389330425067
189.52,-2.2082744135228
189.53,-2.2082744135228
189.54,-2.31253542384721
189.55,-2.30258509299405
189.56,-2.2082744135228
189.58,-2.23001440015921
189.59,-2.24070968927596
189.6,-2.47653840011748
189.61,-2.34180580614733
189.62,-2.36085400111802
189.63,-2.33214389523559
189.68,-2.23001440015921
189.69,-2.33214389523559
189.7,-2.35137525716348
189.71,-2.23001440015921
189.72,-2.2512917986065
189.73,-2.23001440015921
189.74,-2.24070968927596
189.75,-2.21920348405499
189.76,-2.2082744135228
189.78,-2.27212588550934
189.79,-2.26176309847379
189.8,-2.2082744135228
189.81,-2.23001440015921
189.82,-2.2512917986065
189.83,-2.23001440015921
189.84,-2.21920348405499
189.9,-2.21920348405499
189.91,-2.2082744135228
189.92,-2.21920348405499
189.93,-2.21920348405499
189.95,-2.2082744135228
189.96,-2.2082744135228
189.97,-2.21920348405499
189.98,-2.2082744135228
190.1,-2.28238238567653
190.101,-2.35137525716348
190.102,-2.21920348405499
190.103,-2.23001440015921
190.104,-2.26176309847379
190.105,-2.21920348405499
190.106,-2.2082744135228
190.107,-2.14539950947163
190.108,-2.2512917986065
190.109,-2.2082744135228
190.11,-2.23001440015921
190.111,-2.2512917986065
190.112,-2.2082744135228
190.113,-2.2512917986065
190.114,-2.21920348405499
190.115,-2.26176309847379
190.116,-2.2082744135228
190.117,-2.2082744135228
190.119,-2.2082744135228
190.12,-2.2512917986065
190.121,-2.2512917986065
190.122,-2.2082744135228
190.128,-2.21920348405499
190.13,-2.26176309847379
190.131,-2.14539950947163
190.133,-2.2082744135228
190.134,-2.21920348405499
190.135,-2.24070968927596
190.136,-2.21920348405499
190.137,-2.21920348405499
190.138,-2.2082744135228
190.139,-2.2512917986065
190.14,-2.27212588550934
190.141,-2.27212588550934
190.142,-2.2512917986065
190.143,-2.2082744135228
190.144,-2.2082744135228
190.145,-2.2082744135228
190.148,-2.2512917986065
190.149,-2.23001440015921
190.15,-2.24070968927596
190.151,-2.21920348405499
190.152,-2.21920348405499
190.153,-2.28238238567653
190.154,-2.23001440015921
190.155,-2.23001440015921
190.156,-2.26176309847379
190.157,-2.23001440015921
190.158,-2.23001440015921
190.159,-2.21920348405499
190.16,-2.35137525716348
190.161,-2.27212588550934
190.162,-2.2512917986065
190.163,-2.23001440015921
190.164,-2.24070968927596
190.165,-2.2082744135228
190.166,-2.26176309847379
190.167,-2.28238238567653
190.17,-2.23001440015921
190.171,-2.2082744135228
190.172,-2.21920348405499
190.173,-2.2082744135228
190.174,-2.2512917986065
190.175,-2.2082744135228
190.176,-2.23001440015921
190.177,-2.23001440015921
190.178,-2.21920348405499
190.179,-2.2512917986065
190.18,-2.12389330425067
190.181,-2.24070968927596
190.183,-2.2082744135228
190.185,-2.2082744135228
190.186,-2.21920348405499
190.188,-2.26176309847379
190.189,-2.21920348405499
190.19,-2.30258509299405
190.191,-2.21920348405499
190.193,-2.27212588550934
190.194,-2.2512917986065
190.195,-2.24070968927596
190.196,-2.2512917986065
190.198,-2.2082744135228
190.2,-2.33214389523559
190.201,-2.21920348405499
190.202,-2.2082744135228
190.203,-2.21920348405499
190.205,-2.21920348405499
190.206,-2.2082744135228
190.207,-2.21920348405499
190.208,-2.23001440015921
190.209,-2.2082744135228
190.21,-2.24070968927596
190.211,-2.21920348405499
190.212,-2.24070968927596
190.213,-2.36085400111802
190.215,-2.27212588550934
190.216,-2.2082744135228
190.217,-2.21920348405499
190.218,-2.23001440015921
190.219,-2.35137525716348
190.22,-2.28238238567653
190.221,-2.23001440015921
190.222,-2.24070968927596
190.224,-2.24070968927596
190.225,-2.2082744135228
190.226,-2.2082744135228
190.227,-2.21920348405499
190.228,-2.2082744135228
190.229,-2.2082744135228
190.23,-2.30258509299405
190.231,-2.21920348405499
190.232,-2.23001440015921
190.234,-2.21920348405499
190.235,-2.2082744135228
190.236,-2.28238238567653
190.237,-2.24070968927596
190.238,-2.21920348405499
190.239,-2.21920348405499
190.24,-2.23001440015921
190.242,-2.2082744135228
190.244,-2.31253542384721
190.245,-2.31253542384721
190.246,-2.2512917986065
190.247,-2.26176309847379
190.249,-2.26176309847379
190.25,-2.30258509299405
190.251,-2.2082744135228
190.254,-2.2082744135228
190.26,-2.21920348405499
190.27,-2.24070968927596
190.28,-2.2082744135228
190.29,-2.21920348405499
190.3,-2.24070968927596
190.31,-2.21920348405499
190.34,-2.2082744135228
190.35,-2.23001440015921
190.36,-2.2082744135228
190.37,-2.21920348405499
190.38,-2.11296423371848
190.39,-2.2082744135228
190.4,-2.2512917986065
190.41,-2.21920348405499
190.42,-2.2512917986065
190.43,-2.23001440015921
190.44,-2.27212588550934
190.45,-2.2082744135228
190.46,-2.2512917986065
190.47,-2.26176309847379
190.48,-2.28238238567653
190.49,-2.24070968927596
190.5,-2.21920348405499
190.51,-2.2082744135228
190.52,-2.23001440015921
190.53,-2.26176309847379
190.55,-2.2082744135228
190.56,-2.24070968927596
190.57,-2.2082744135228
190.59,-2.21920348405499
190.6,-2.2082744135228
190.62,-2.24070968927596
190.66,-2.24070968927596
190.68,-2.2082744135228
190.69,-2.21920348405499
190.7,-2.21920348405499
190.72,-2.2512917986065
190.73,-2.21920348405499
190.75,-2.2082744135228
190.77,-2.2082744135228
190.78,-2.2082744135228
190.79,-2.2082744135228
190.8,-2.2512917986065
190.81,-2.21920348405499
190.82,-2.2512917986065
190.83,-2.2512917986065
190.84,-2.2512917986065
190.85,-2.23001440015921
190.86,-2.21920348405499
190.87,-2.23001440015921
190.88,-2.26176309847379
190.9,-2.2512917986065
190.91,-2.2082744135228
190.92,-2.26176309847379
190.93,-2.21920348405499
190.96,-2.24070968927596
190.97,-2.24070968927596
190.98,-2.2512917986065
190.99,-2.2082744135228
192,-2.33214389523559
192.1,-2.28238238567653
192.101,-2.23001440015921
192.102,-2.2082744135228
192.103,-2.23001440015921
192.104,-2.2512917986065
192.108,-2.21920348405499
192.109,-2.2082744135228
192.112,-2.24070968927596
192.114,-2.2082744135228
192.115,-2.21920348405499
192.116,-2.2082744135228
192.117,-2.21920348405499
192.118,-2.2082744135228
192.119,-2.28238238567653
192.122,-2.21920348405499
192.126,-2.2082744135228
192.127,-2.2512917986065
192.131,-2.23001440015921
192.132,-2.2512917986065
192.133,-2.23001440015921
192.136,-2.28238238567653
192.138,-2.24070968927596
192.139,-2.2512917986065
192.145,-2.21920348405499
192.146,-2.23001440015921
192.147,-2.21920348405499
192.148,-2.21920348405499
192.149,-2.31253542384721
192.15,-2.27212588550934
192.151,-2.21920348405499
192.152,-2.23001440015921
192.154,-2.32238772029023
192.155,-2.2082744135228
192.156,-2.23001440015921
192.158,-2.23001440015921
192.159,-2.2082744135228
192.16,-2.23001440015921
192.163,-2.2082744135228
192.165,-2.2082744135228
192.167,-2.21920348405499
192.169,-2.2082744135228
192.17,-2.23001440015921
192.171,-2.23001440015921
192.173,-2.21920348405499
192.174,-2.2082744135228
192.175,-2.23001440015921
192.176,-2.21920348405499
192.182,-2.39789527279837
192.183,-2.37954613413017
192.184,-2.2512917986065
192.186,-2.2082744135228
192.187,-2.2082744135228
192.188,-2.24070968927596
192.189,-2.26176309847379
192.19,-2.21920348405499
192.193,-2.23001440015921
192.194,-2.21920348405499
192.195,-2.28238238567653
192.197,-2.27212588550934
192.198,-2.21920348405499
192.199,-2.21920348405499
192.2,-2.08980432871538
192.203,-2.23001440015921
192.204,-2.24070968927596
192.206,-2.21920348405499
192.208,-2.26176309847379
192.21,-2.21920348405499
192.211,-2.23001440015921
192.212,-2.2082744135228
192.213,-2.2082744135228
192.215,-2.2082744135228
192.222,-2.23001440015921
192.223,-2.23001440015921
192.226,-2.28238238567653
192.23,-2.2082744135228
192.231,-2.12026353620009
192.232,-2.24070968927596
192.234,-1.85238409104449
192.236,-2.2512917986065
192.237,-2.2082744135228
192.24,-2.2082744135228
192.244,-2.2082744135228
192.245,-2.26176309847379
192.247,-2.2082744135228
192.249,-2.39789527279837
192.25,-2.2082744135228
192.251,-2.33214389523559
192.252,-2.21920348405499
192.253,-2.21920348405499
192.254,-2.2082744135228
192.26,-2.21920348405499
192.28,-2.29253475714054
192.3,-2.24070968927596
192.31,-2.21920348405499
192.33,-2.21920348405499
192.34,-2.23001440015921
192.35,-2.35137525716348
192.38,-2.24070968927596
192.4,-1.9568392195875
192.42,-2.21920348405499
192.44,-2.21920348405499
192.48,-2.23001440015921
192.5,-2.30258509299405
192.51,-2.2082744135228
192.54,-2.2082744135228
192.55,-2.3887627892351
192.58,-2.2082744135228
192.61,-2.2082744135228
192.64,-2.01490302054226
192.65,-2.21920348405499
192.67,-2.2082744135228
192.68,-2.23001440015921
192.69,-2.2512917986065
192.7,-2.2082744135228
192.75,-2.24070968927596
192.76,-2.23001440015921
192.77,-2.2512917986065
192.8,-2.23001440015921
192.81,-2.24070968927596
192.86,-2.21920348405499
192.87,-2.23001440015921
192.88,-2.21920348405499
192.91,-2.30258509299405
192.92,-2.21920348405499
192.94,-2.29253475714054
192.95,-2.25606507735915
192.96,-2.21920348405499
193.1,-2.28238238567653
193.104,-2.21920348405499
193.105,-2.23001440015921
193.106,-2.23001440015921
193.108,-2.21920348405499
193.109,-2.2082744135228
193.11,-2.29253475714054
193.119,-2.21920348405499
193.12,-2.24070968927596
193.126,-2.2512917986065
193.127,-2.2082744135228
193.128,-2.23001440015921
193.13,-2.24070968927596
193.132,-2.21920348405499
193.133,-2.2082744135228
193.134,-2.2082744135228
193.135,-2.2082744135228
193.137,-2.2082744135228
193.138,-2.02595285672885
193.14,-2.28238238567653
193.141,-2.2082744135228
193.145,-2.2082744135228
193.146,-2.2082744135228
193.148,-2.2082744135228
193.15,-2.2082744135228
193.151,-2.23001440015921
193.152,-2.21920348405499
193.153,-2.21920348405499
193.156,-2.24070968927596
193.157,-2.24070968927596
193.158,-2.2082744135228
193.159,-2.23001440015921
193.161,-2.2082744135228
193.162,-2.2082744135228
193.163,-2.24070968927596
193.164,-2.2082744135228
193.167,-2.2082744135228
193.169,-2.26176309847379
193.173,-2.21920348405499
193.174,-2.21920348405499
193.175,-2.2082744135228
193.178,-2.2082744135228
193.183,-2.2082744135228
193.186,-2.2082744135228
193.187,-2.2082744135228
193.188,-2.2082744135228
193.189,-2.27212588550934
193.19,-2.2082744135228
193.193,-2.2082744135228
193.2,-2.2082744135228
193.201,-2.26176309847379
193.203,-2.2512917986065
193.204,-2.21920348405499
193.205,-2.23001440015921
193.206,-2.24070968927596
193.209,-2.2082744135228
193.212,-2.29253475714054
193.213,-2.27212588550934
193.214,-2.2082744135228
193.218,-2.23001440015921
193.219,-2.21920348405499
193.22,-2.2082744135228
193.221,-2.2082744135228
193.222,-2.2082744135228
193.223,-2.2082744135228
193.224,-2.2082744135228
193.229,-2.2082744135228
193.23,-2.21920348405499
193.231,-2.21920348405499
193.235,-2.2082744135228
193.238,-2.21920348405499
193.239,-2.21920348405499
193.24,-2.2082744135228
193.246,-2.21920348405499
193.247,-2.24070968927596
193.248,-2.33214389523559
193.25,-2.2082744135228
193.251,-2.28238238567653
193.252,-2.31253542384721
193.253,-2.28238238567653
193.255,-2.23001440015921
193.27,-2.21920348405499
193.29,-2.21920348405499
193.32,-2.2082744135228
193.33,-2.2082744135228
193.34,-2.21920348405499
193.36,-2.2082744135228
193.4,-2.2082744135228
193.41,-2.24070968927596
193.42,-2.2082744135228
193.44,-2.2082744135228
193.45,-2.2082744135228
193.47,-2.2082744135228
193.48,-2.21920348405499
193.49,-2.24070968927596
193.5,-2.2512917986065
193.51,-2.23001440015921
193.52,-2.2512917986065
193.54,-2.2082744135228
193.58,-2.2082744135228
193.6,-2.23001440015921
193.61,-2.32238772029023
193.62,-2.29253475714054
193.63,-2.2512917986065
193.64,-2.2082744135228
193.65,-2.21920348405499
193.66,-2.2082744135228
193.69,-2.2082744135228
193.71,-2.2512917986065
193.75,-2.23001440015921
193.8,-2.21920348405499
193.83,-2.21920348405499
193.88,-2.23001440015921
193.9,-2.27212588550934
193.91,-2.27212588550934
193.92,-2.2082744135228
193.95,-2.2082744135228
193.99,-2.2082744135228
194,-2.2082744135228
194.1,-2.21920348405499
194.103,-2.36085400111802
194.104,-2.2082744135228
194.105,-2.2512917986065
194.106,-2.23001440015921
194.107,-2.2082744135228
194.111,-2.21920348405499
194.112,-2.2082744135228
194.113,-2.21920348405499
194.116,-2.21920348405499
194.117,-2.24070968927596
194.118,-2.24070968927596
194.121,-2.2082744135228
194.122,-2.2082744135228
194.125,-2.2082744135228
194.126,-2.28238238567653
194.129,-2.2082744135228
194.136,-2.24070968927596
194.138,-2.2512917986065
194.14,-2.24070968927596
194.142,-2.2082744135228
194.143,-2.21920348405499
194.144,-2.24070968927596
194.149,-2.2082744135228
194.15,-2.23001440015921
194.151,-2.21920348405499
194.153,-2.2082744135228
194.156,-2.21920348405499
194.157,-2.2512917986065
194.158,-2.21920348405499
194.16,-2.21920348405499
194.166,-2.37954613413017
194.167,-2.21920348405499
194.168,-2.27212588550934
194.169,-2.23001440015921
194.17,-2.21920348405499
194.171,-2.21920348405499
194.176,-2.28238238567653
194.177,-2.23001440015921
194.181,-2.2082744135228
194.182,-2.2082744135228
194.186,-2.21920348405499
194.19,-2.23001440015921
194.196,-2.2082744135228
194.199,-2.23001440015921
194.2,-2.21920348405499
194.203,-2.2082744135228
194.204,-2.2082744135228
194.206,-2.21920348405499
194.208,-2.21920348405499
194.209,-2.26176309847379
194.213,-2.2082744135228
194.214,-2.2082744135228
194.215,-2.2082744135228
194.218,-2.27212588550934
194.221,-2.24070968927596
194.224,-2.2082744135228
194.226,-2.2512917986065
194.228,-2.24070968927596
194.23,-2.2512917986065
194.231,-2.2082744135228
194.236,-2.21920348405499
194.237,-2.26176309847379
194.239,-2.21920348405499
194.24,-2.24070968927596
194.242,-2.2082744135228
194.25,-2.2512917986065
194.251,-2.2082744135228
194.254,-2.21920348405499
194.255,-2.24070968927596
194.27,-2.21920348405499
194.29,-2.23001440015921
194.3,-2.2082744135228
194.35,-2.2082744135228
194.36,-2.2082744135228
194.38,-2.2082744135228
194.39,-2.2082744135228
194.42,-2.2082744135228
194.44,-2.2082744135228
194.45,-2.2082744135228
194.46,-2.23001440015921
194.47,-2.2512917986065
194.5,-2.2082744135228
194.51,-2.2512917986065
194.54,-2.2082744135228
194.57,-2.2082744135228
194.58,-2.2082744135228
194.6,-2.23001440015921
194.61,-2.2082744135228
194.63,-2.23001440015921
194.66,-2.26176309847379
194.68,-2.21920348405499
194.69,-2.2082744135228
194.7,-2.2512917986065
194.72,-2.2512917986065
194.73,-2.29253475714054
194.74,-2.24070968927596
194.75,-2.23001440015921
194.78,-2.39789527279837
194.79,-2.2082744135228
194.8,-2.31253542384721
194.81,-2.23001440015921
194.82,-2.28238238567653
194.83,-2.27212588550934
194.84,-2.23001440015921
194.88,-2.2082744135228
194.89,-2.2082744135228
194.9,-2.28238238567653
194.98,-2.2082744135228
195,-2.2082744135228
195.1,-2.23001440015921
195.101,-2.23001440015921
195.11,-2.24070968927596
195.112,-2.2082744135228
195.115,-2.2082744135228
195.117,-2.2082744135228
195.12,-2.27212588550934
195.122,-2.23001440015921
195.125,-2.2082744135228
195.132,-2.29253475714054
195.134,-2.21920348405499
195.135,-2.2082744135228
195.137,-2.21920348405499
195.139,-2.21920348405499
195.141,-2.21920348405499
