"ipPostalCode","ipPostalCode_risk"
"30912",-2.2082744135228
"310-0000",-2.39789527279837
"3100",-2.26176309847379
"31000",-3.11351530921037
"310000",-2.27212588550934
"31001",-2.21920348405499
"31008",-2.21920348405499
"3101",-2.7408400239252
"31014",-2.2082744135228
"3102",-2.2082744135228
"31020",-2.2082744135228
"31024",-2.14539950947163
"3103",-2.21920348405499
"31036",-2.31253542384721
"3104",-2.2082744135228
"3106",-2.2082744135228
"31061",-2.30258509299405
"31068",-2.30258509299405
"31069",-2.2082744135228
"31075",-2.12389330425067
"31076",-2.2082744135228
"3108",-2.2082744135228
"31088",-2.2082744135228
"3109",-2.23001440015921
"31098",-2.24070968927596
"311 01",-2.2082744135228
"3110",-2.2082744135228
"31101",-2.24070968927596
"3119",-2.26176309847379
"312 00",-2.2082744135228
"31200",-2.2082744135228
"312000",-2.2082744135228
"31201",-2.2082744135228
"31204",-2.9391619220656
"31206",-2.2082744135228
"31208",-2.21920348405499
"3121",-2.23001440015921
"3122",-2.23001440015921
"3125",-2.2082744135228
"3128",-2.2082744135228
"313000",-2.2082744135228
"31305",-2.21920348405499
"31312",-2.2082744135228
"31313",-2.33214389523559
"31322",-2.14006616349627
"31324",-2.24070968927596
"31328",-2.26176309847379
"31329",-2.04769284336526
"3140",-2.26176309847379
"31402",-2.21920348405499
"31405",-2.24070968927596
"31406",-2.23001440015921
"31408",-2.2082744135228
"31419",-2.2082744135228
"31421",-2.80336038090653
"31470",-2.2082744135228
"3149",-2.2082744135228
"315000",-2.2512917986065
"31501",-2.26176309847379
"31510",-2.24070968927596
"3152",-2.2082744135228
"31520",-2.23001440015921
"31522",-2.23001440015921
"31533",-2.2655438213137
"31537",-2.2082744135228
"31545",-2.23001440015921
"31548",-2.28238238567653
"31553",-2.21920348405499
"31558",-2.29253475714054
"3160",-2.37024374146786
"316000",-2.2082744135228
"31602",-2.37024374146786
"31645",-2.2082744135228
"3166",-2.2082744135228
"31698",-2.21920348405499
"317",-2.43361335540045
"3170",-2.21920348405499
"31700",-2.21920348405499
"31701",-2.41178438495904
"31702",-2.21920348405499
"31709",-2.26176309847379
"3175",-2.27212588550934
"31750",-2.43361335540045
"3176",-2.2082744135228
"31763",-2.21920348405499
"31768",-2.26176309847379
"31770",-2.23001440015921
"31775",-2.2082744135228
"31781",-2.2082744135228
"3179",-2.23001440015921
"31792",-2.35137525716348
"31793",-2.29253475714054
"31794",-2.2512917986065
"3181",-2.21920348405499
"31831",-2.23001440015921
"31833",-2.27212588550934
"3190",-2.24070968927596
"31900",-2.2082744135228
"31903",-2.21920348405499
"31904",-1.87180217690159
"31906",-2.55722731136763
"31907",-2.23001440015921
"3195",-2.27212588550934
"3199",-2.24070968927596
"32-510",-2.21920348405499
"32000",-2.24070968927596
"3200000",-2.2082744135228
"32003",-2.37954613413017
"32008",-2.21920348405499
"3201",-2.24070968927596
"32010-000",-2.27212588550934
"32011",-2.2512917986065
"32025",-2.26176309847379
"32030",-2.26176309847379
"32034",-2.27212588550934
"32038",-2.2082744135228
"3204",-2.28238238567653
"32044",-2.2082744135228
"32046",-2.2082744135228
"3205",-2.23001440015921
"32051",-2.2082744135228
"32055",-2.21920348405499
"32060",-2.23001440015921
"32063",-2.23001440015921
"32064",-2.28238238567653
"32073",-2.32060359849672
"32081",-2.23001440015921
"32082",-2.31163492851396
"32084",-2.51769647261099
"32086",-2.2082744135228
"32094",-2.2082744135228
"32097",-2.29253475714054
"321-0000",-2.26176309847379
"321-1111",-2.2082744135228
"32102",-2.21920348405499
"32112",-2.2082744135228
"32113",-2.2082744135228
"32114",-2.94443897916644
"32117",-2.24070968927596
"32129",-2.23001440015921
"32137",-2.2082744135228
"32141",-2.24070968927596
"32159",-2.21920348405499
"32162",-2.14539950947163
"32164",-2.23001440015921
"32168",-2.23001440015921
"3217",-2.29253475714054
"32174",-2.41591377830105
"32177",-2.27212588550934
"3220",-2.52572864430826
"32202",-2.23001440015921
"32204",-3.23867845216438
"32207",-2.24070968927596
"32211",-2.2082744135228
"32212",-2.45100509811232
"32214",-2.28238238567653
"32215",-2.21920348405499
"32216",-2.2082744135228
"32224",-2.30258509299405
"32225",-2.2082744135228
"32226",-2.21920348405499
"32228",-2.2082744135228
"3223",-2.2082744135228
"32233",-2.37024374146786
"32250",-2.46809953147162
"32254",-2.21920348405499
"32256",-2.21920348405499
"32259",-2.37024374146786
"32260",-2.2082744135228
"32266",-2.12389330425067
"32270",-2.2082744135228
"3229",-2.24070968927596
"32301",-2.94443897916644
"32303",-2.24070968927596
"32304",-2.2512917986065
"32306",-2.40694510831829
"32307",-2.21920348405499
"32308",-2.21920348405499
"32309",-2.29253475714054
"32312",-2.23001440015921
"32327",-2.23001440015921
"32343",-2.2082744135228
"32347",-2.23001440015921
"32351",-2.24070968927596
"32370",-2.2082744135228
"32399",-2.2082744135228
"32401",-2.68784749378469
"32413",-2.23001440015921
"32424",-2.23001440015921
"32433",-2.21920348405499
"3244",-2.29253475714054
"32444",-2.2082744135228
"32457",-2.23001440015921
"32459",-2.21920348405499
"3246",-2.2082744135228
"32465",-2.2082744135228
"3250",-2.2082744135228
"32502",-2.21920348405499
"32505",-3.23474917402449
"32510-000",-2.2082744135228
"32533",-2.2082744135228
"32539",-2.2082744135228
"3254",-2.21920348405499
"32541",-2.24070968927596
"32542",-2.2082744135228
"32544",-2.2082744135228
"32547",-2.2082744135228
"32550",-2.2082744135228
"32561",-2.34180580614733
"32566",-2.26176309847379
"3257",-2.2082744135228
"32583",-2.35137525716348
"32601",-2.29253475714054
"32603",-3.00403107636869
"32607",-2.24070968927596
"32608",-2.2082744135228
"3261",-2.23001440015921
"32611",-2.39789527279837
"32615",-2.2512917986065
"3264",-2.26176309847379
"32643",-2.26176309847379
"3266",-2.2082744135228
"327000",-2.21920348405499
"32701",-2.24070968927596
"32703",-2.39789527279837
"32708",-2.2082744135228
"32713",-2.2082744135228
"32714",-2.37024374146786
"32720",-2.35137525716348
"32725",-2.33214389523559
"32746",-2.26176309847379
"32751",-2.31253542384721
"32757",-2.32238772029023
"32759",-2.2082744135228
"32763",-2.2512917986065
"32765",-2.3887627892351
"32771",-2.2512917986065
"32776",-2.2082744135228
"32777",-2.21920348405499
"32778",-2.29253475714054
"32779",-2.21920348405499
"32780",-2.23001440015921
"32789",-2.21920348405499
"32792",-2.36085400111802
"3280",-2.2082744135228
"32801",-2.21920348405499
"32803",-2.21920348405499
"32805",-2.2082744135228
"32808",-2.24070968927596
"32809",-2.23001440015921
"3281",-2.26176309847379
"32810",-2.28238238567653
"32811",-2.2512917986065
"32812",-3.92855230737936
"32816",-2.32238772029023
"32817",-2.29253475714054
"32819",-2.23001440015921
"32821",-2.2082744135228
"32827",-2.21920348405499
"32830",-2.21920348405499
"32839",-2.2082744135228
"32901",-2.2512917986065
"32904",-2.2082744135228
"32907",-2.24070968927596
"32919",-2.2082744135228
"32926",-2.28238238567653
"32927",-2.24070968927596
"3293",-2.21920348405499
"32931",-2.2082744135228
"32934",-2.31253542384721
"32937",-2.34180580614733
"32953",-2.21920348405499
"32955",-2.2082744135228
"32958",-2.27212588550934
"32960",-2.36085400111802
"330",-2.39789527279837
"330-0000",-2.2082744135228
"3300",-2.2082744135228
"33000",-2.89591193827178
"330000a",-2.2082744135228
"33004",-2.26176309847379
"33008",-2.24248116892434
"33009",-2.2082744135228
"3301",-2.76000994003292
"33012",-2.28577797467766
"33014",-2.21920348405499
"33015",-2.2082744135228
"33016",-2.24070968927596
"3302",-2.2082744135228
"33021",-2.21920348405499
"33023",-2.37024374146786
"33024",-2.29253475714054
"33025",-2.23001440015921
"33026",-2.55722731136763
"33027",-2.2082744135228
"33028",-2.2082744135228
"33030",-2.35503156836659
"33032",-2.2082744135228
"33033",-2.24070968927596
"33035",-2.2082744135228
"33037",-2.26176309847379
"33040",-2.34180580614733
"33041",-2.33214389523559
"33042",-2.2082744135228
"33050",-2.24070968927596
"33054",-2.2082744135228
"33055",-2.21920348405499
"33056",-2.2512917986065
"33063",-2.45958884180371
"33064",-2.21920348405499
"33065",-2.32238772029023
"33066",-2.68102152871429
"33068",-2.24070968927596
"33069",-2.2082744135228
"33098",-2.24070968927596
"331 01",-2.2082744135228
"33100",-2.40694510831829
"33101",-2.2082744135228
"33109",-2.31253542384721
"33114",-2.21920348405499
"33120",-2.2082744135228
"33122",-2.12389330425067
"33125",-2.2082744135228
"33126",-2.2082744135228
"33127",-2.2082744135228
"33128",-2.30258509299405
"33129",-2.2082744135228
"33130",-2.24070968927596
"33131",-2.28238238567653
"33132",-2.31253542384721
"33133",-2.2512917986065
"33134",-2.21920348405499
"33135",-2.2082744135228
"33137",-2.2082744135228
"33138",-2.28238238567653
"33140",-2.26176309847379
"33142",-2.23001440015921
"33143",-2.42480272571829
"33144",-3.91671784973235
"33145",-2.2082744135228
"33146",-2.63188884013665
"33149",-2.2082744135228
"33155",-2.2082744135228
"33156",-2.42480272571829
"33157",-2.27212588550934
"33160",-2.59525470695687
"33161",-2.24070968927596
"33165",-2.23001440015921
"33166",-2.26176309847379
"33167",-2.2082744135228
"33169",-2.26176309847379
"33170",-2.2082744135228
"33172",-2.35137525716348
"33174",-2.28238238567653
"33175",-2.21920348405499
"33176",-2.29253475714054
"33178",-2.27212588550934
"33179",-2.36085400111802
"33180",-2.23001440015921
"33186",-2.21920348405499
"33189",-2.23001440015921
"33199",-2.24070968927596
"332-0000",-2.21920348405499
"3320",-2.2082744135228
"33200",-2.2082744135228
"33201",-2.2082744135228
"33210",-2.2082744135228
"3322",-2.2082744135228
"33241",-2.2082744135228
"3330",-2.23001440015921
"33301",-2.30258509299405
"33303",-2.2082744135228
"33305",-2.34180580614733
"33308",-2.26176309847379
"33309",-2.2512917986065
"33313",-2.27212588550934
"33314",-2.37954613413017
"33316",-2.2082744135228
"33317",-2.81540871942271
"33319",-2.23001440015921
"33320",-2.2082744135228
"33321",-2.32238772029023
"33322",-2.2082744135228
"33323",-2.21920348405499
"33324",-2.2082744135228
"33326",-2.45958884180371
"33330",-2.29253475714054
"33334",-2.24070968927596
"33351",-2.16645291866947
"33388",-2.43041846450393
"3340",-2.24070968927596
"33400",-2.2082744135228
"33401",-2.21920348405499
"33407",-2.21920348405499
"33408",-2.24070968927596
"33409",-2.21920348405499
"33410",-2.2082744135228
"33411",-1.96611285637283
"33414",-2.36427866199939
"33415",-2.11296423371848
"33417",-3.18221184049661
"33418",-2.47653840011748
"334200",-2.2082744135228
"33431",-2.27212588550934
"33434",-2.63254264859406
"33435",-2.2082744135228
"33437",-2.35137525716348
"33441",-2.23001440015921
"33442",-2.37954613413017
"33445",-2.40612577193489
"33450",-2.2082744135228
"33455",-2.29253475714054
"33458",-2.33214389523559
"33460",-2.2082744135228
"33462",-2.2082744135228
"33463",-2.53369681395743
"33467",-2.2082744135228
"33469",-2.2082744135228
"33476",-2.21920348405499
"33477",-2.24070968927596
"33480",-2.2082744135228
"334800",-2.2082744135228
"33483",-2.2082744135228
"33486",-2.2082744135228
"33487",-2.15948424935337
"33496",-2.2082744135228
"33498",-2.2082744135228
"335-0000",-2.2082744135228
"3350",-2.21920348405499
"33500",-2.2082744135228
"33501",-2.41591377830105
"33511",-2.63188884013665
"33549",-2.2082744135228
"33556",-2.21920348405499
"33572",-2.2082744135228
"33574",-2.2082744135228
"33578",-2.45100509811232
"33585",-2.30258509299405
"33592",-2.2082744135228
"33594",-2.31253542384721
"33600",-2.23001440015921
"33602",-2.21920348405499
"33603",-3.72427498728252
"33605",-2.21920348405499
"33606",-2.21920348405499
"33607",-2.28238238567653
"33608",-2.26176309847379
"33609",-2.2082744135228
"33610",-2.21920348405499
"33611",-2.21920348405499
"33614",-2.28238238567653
"33615",-2.27212588550934
"33626",-2.2082744135228
"33634",-2.2082744135228
"33635",-2.21920348405499
"33637",-2.24070968927596
"33647",-2.21920348405499
"33670",-2.2082744135228
"33699",-2.2082744135228
"33700",-2.21920348405499
"33701",-2.21920348405499
"33711",-2.2082744135228
"33713",-2.3887627892351
"33716",-2.23001440015921
"33720",-2.2082744135228
"33756",-2.24070968927596
"33762",-2.2082744135228
"33764",-2.2082744135228
"33765",-2.26176309847379
"33772",-2.32238772029023
"33778",-2.24070968927596
"33781",-2.32238772029023
"33803",-2.41591377830105
"33805",-2.2082744135228
"33805-000",-2.21920348405499
"33823",-2.28238238567653
"33830",-2.23001440015921
"33837",-2.2082744135228
"33852",-2.2082744135228
"33853",-2.2512917986065
"33859",-2.2082744135228
"33870",-2.27212588550934
"33881",-2.2082744135228
"33884",-2.28238238567653
"33901",-2.24070968927596
"33904",-2.2082744135228
"33905",-2.2082744135228
"33907",-2.21920348405499
"33908",-2.21920348405499
"33912",-2.2082744135228
"33917",-2.32238772029023
"33928",-2.24070968927596
"33931",-2.23001440015921
"33936",-2.27212588550934
"33938",-2.21920348405499
"33946",-2.27212588550934
"33948",-2.27212588550934
"33950",-2.27212588550934
"33956",-2.23001440015921
"33965",-2.36085400111802
"33966",-2.64552984412088
"33967",-2.26176309847379
"33971",-2.2082744135228
"33982",-2.2082744135228
"33991",-2.31253542384721
"340-0000",-2.42480272571829
"3400",-2.55722731136763
"34000",-2.80336038090653
"340000",-2.2082744135228
"34001",-2.31253542384721
"34010",-3.03013370027132
"34101",-2.2082744135228
"34107",-2.20727491318972
"34108",-2.2082744135228
"34109",-2.24070968927596
"34116",-2.84490938381941
"34117",-2.23001440015921
"34132",-2.23001440015921
"34135",-2.35137525716348
"34142",-2.2082744135228
"34145",-2.27212588550934
"3416-007",-2.30258509299405
"34200",-2.24070968927596
"34203",-2.21920348405499
"34211",-2.2082744135228
"34222",-2.2082744135228
"34228",-2.21920348405499
"34232",-2.5788384696222
"34239",-2.2082744135228
"34240",-2.2082744135228
"34251",-2.2082744135228
"34289",-2.27212588550934
"3429",-2.35137525716348
"34292",-2.28238238567653
"3430",-2.2082744135228
"34300",-2.21920348405499
"3430000",-2.2082744135228
"3431",-2.29253475714054
"34326",-2.2082744135228
"34400",-2.2082744135228
"344000",-2.27212588550934
"34410",-2.2082744135228
"34420",-2.2082744135228
"34431",-2.2082744135228
"34434",-2.2512917986065
"34465",-2.2082744135228
"34470",-2.23001440015921
"34474",-2.23001440015921
"34481",-2.2082744135228
"3450",-2.2082744135228
"34500",-2.24070968927596
"3451",-2.27212588550934
"3460",-2.21920348405499
"34600",-2.2082744135228
"34601",-2.2082744135228
"34604",-2.32238772029023
"3461",-2.21920348405499
"34653",-2.2512917986065
"34654",-2.2082744135228
"34668",-2.21920348405499
"34677",-2.23001440015921
"34683",-2.2082744135228
"34684",-2.30258509299405
"34700",-2.2082744135228
"34711",-2.51769647261099
"34731",-2.30258509299405
"34743",-2.2082744135228
"34746",-2.30258509299405
"34748",-2.24070968927596
"34761",-2.21920348405499
"34786",-2.26176309847379
"347900",-2.21920348405499
"3480",-2.2082744135228
"34950",-2.28238238567653
"34953",-2.37954613413017
"34956",-2.24070968927596
"34957",-2.26176309847379
"34972",-2.10191439753189
"34974",-2.24070968927596
"34990",-2.31253542384721
"34992",-2.23001440015921
"34994",-2.2270775404859
"34996",-2.10191439753189
"35-017",-2.21920348405499
"350-0001",-2.2082744135228
"350-0200",-2.2082744135228
"350-1300",-2.21920348405499
"3500",-2.45100509811232
"35000",-2.98061863574394
"35000-000",-2.2082744135228
"350000",-2.61739583283408
"35001",-2.23001440015921
"35004",-2.23001440015921
"35007",-2.24070968927596
"35010",-2.34180580614733
"35010-000",-2.24070968927596
"35016",-2.24070968927596
"35019",-2.2082744135228
"35032",-2.2082744135228
"35037",-2.2082744135228
"35044",-2.2082744135228
"35055",-2.21920348405499
"35064",-2.2082744135228
"35094",-2.83740622231625
"351 84",-2.26176309847379
"35100",-2.31253542384721
"35112",-2.21920348405499
"35115",-2.37024374146786
"35121",-2.25606507735915
"35124",-2.2082744135228
"35125",-1.98958521255797
"35170-001",-2.2082744135228
"35173",-2.21920348405499
"35184",-2.26176309847379
"35203",-2.21920348405499
"35209",-2.26176309847379
"35210",-2.2082744135228
"35217",-2.2082744135228
"35221",-2.2082744135228
"35222",-2.21920348405499
"35226",-2.2082744135228
"35229",-2.2512917986065
"35233",-3.57234563785798
"35235",-2.2082744135228
"35243",-2.23001440015921
"35244",-2.2082744135228
"35254",-2.21920348405499
"35270-000",-2.23001440015921
"35294",-2.21920348405499
"35331",-2.40694510831829
"35360",-2.2082744135228
"3539",-2.23001440015921
"35390",-2.27212588550934
"353900",-2.2082744135228
"354-0000",-2.2082744135228
"354000",-2.27212588550934
"35401",-2.28238238567653
"35404",-2.44629181366022
"35405",-2.2082744135228
"35423",-2.2082744135228
"35462",-2.2082744135228
"35470",-2.21920348405499
"35473",-2.28238238567653
"35487",-2.34180580614733
"3550",-2.2082744135228
"355000",-2.23001440015921
"35501",-2.2082744135228
"35520",-2.2082744135228
"35555",-2.2512917986065
"356-0000",-2.2082744135228
"35601",-2.36085400111802
"3561",-2.2082744135228
"35630",-2.37024374146786
"35632",-2.2082744135228
"35640",-2.23001440015921
"35673",-2.2082744135228
"3570",-2.21920348405499
"35700-000",-2.2082744135228
"35739",-2.23001440015921
"35749",-2.2082744135228
"35758",-2.23001440015921
"35768",-2.28238238567653
"35801",-2.2512917986065
"35805",-2.96339689291105
"35807",-2.2082744135228
"35811",-2.2082744135228
"3584",-2.2082744135228
"35894",-2.2082744135228
"35901",-2.23001440015921
"35957",-2.21920348405499
"35986",-2.21920348405499
"360",-2.24070968927596
"3600",-2.29253475714054
"36000",-2.2082744135228
"36000-000",-2.2082744135228
"36001",-2.29253475714054
"36010-000",-2.27212588550934
"36025",-2.37024374146786
"36037",-2.27212588550934
"36054",-2.2082744135228
"36066",-2.2082744135228
"36067",-2.2082744135228
"36069",-2.24070968927596
"36081",-2.33214389523559
"36082",-2.21920348405499
"36088",-2.2082744135228
"36100",-2.2082744135228
"361000",-2.2082744135228
"36104",-2.2082744135228
"36105",-2.2082744135228
"36107",-3.07731226054641
"36117",-2.26176309847379
"3620",-2.2082744135228
"36200-001",-2.2082744135228
"36201",-2.31253542384721
"36205",-2.33214389523559
"36207",-2.2082744135228
"36265",-2.21920348405499
"36268",-2.2082744135228
"36305",-2.37954613413017
"3631",-2.2082744135228
"36330",-2.21920348405499
"36362",-2.2082744135228
"36467",-2.2082744135228
"3650",-2.21920348405499
"36500",-2.04769284336526
"36502",-2.30258509299405
"36507",-2.2082744135228
"36525",-2.2082744135228
"36526",-2.37954613413017
"36527",-2.2082744135228
"36528",-2.2082744135228
"36535",-2.28238238567653
"36542",-2.28238238567653
"36547",-2.2082744135228
"36558",-2.27212588550934
"36567",-2.24070968927596
"36570-000",-2.21920348405499
"36574",-2.21920348405499
"36575",-2.2082744135228
"36603",-2.2082744135228
"36604",-2.28238238567653
"36606",-2.97738313488579
"36608",-2.21920348405499
"36609",-2.24070968927596
"36611",-2.2082744135228
"36619",-2.21920348405499
"3664",-2.2082744135228
"36688",-2.29253475714054
"36693",-2.2082744135228
"36700",-2.37024374146786
"36703",-2.2082744135228
"36726",-2.2082744135228
"36752",-2.2082744135228
"36830",-2.42480272571829
"36830-000",-2.2082744135228
"36832",-2.21920348405499
"36867",-2.10006082888257
"36870",-2.2082744135228
"36904",-2.2082744135228
"370-0000",-2.17681570570501
"370-0301",-2.2082744135228
"370-0500",-2.2512917986065
"370-3571",-2.23001440015921
"3700",-2.27212588550934
"37000",-2.30258509299405
"370000",-2.27212588550934
"37001",-2.37024374146786
"37002-000",-2.2082744135228
"37012",-2.27212588550934
"37013",-2.2082744135228
"37027",-2.76000994003292
"37034",-2.2512917986065
"37040",-2.484906649788
"37044",-2.2082744135228
"37055",-2.27212588550934
"37064",-2.21920348405499
"37066",-2.43361335540045
"37067",-2.30258509299405
"37069",-2.21920348405499
"37072",-2.29253475714054
"37073",-2.28238238567653
"37075",-2.27493356166354
"37076",-2.24070968927596
"37077",-2.24070968927596
"37083",-2.27212588550934
"37086",-2.26176309847379
"371 00",-2.35137525716348
"37100",-2.47653840011748
"37110",-2.32238772029023
"37115",-2.23001440015921
"37122",-2.55722731136763
"37124",-2.27212588550934
"37129",-2.21920348405499
"37130",-2.7408400239252
"37134",-2.2082744135228
"3714",-2.2082744135228
"37140-000",-2.2082744135228
"37167",-2.2082744135228
"37172",-2.24070968927596
"37200",-2.2082744135228
"37200-000",-2.23001440015921
"37201",-2.21920348405499
"37203",-3.74557479779048
"37204",-2.26176309847379
"37205",-2.2082744135228
"37210",-2.21920348405499
"37211",-2.21920348405499
"37212",-2.24070968927596
"37214",-2.2082744135228
"37215",-2.2082744135228
"37217",-2.23001440015921
"37219",-2.2082744135228
"37243",-2.2082744135228
"37262-000",-2.2082744135228
"37303",-2.24070968927596
"37311",-2.2082744135228
"37312",-2.2082744135228
"37315",-2.29253475714054
"37323",-2.2082744135228
"37334",-2.2082744135228
"37338",-2.39789527279837
"37342",-2.23001440015921
"37347",-2.2082744135228
"37356",-2.2082744135228
"37363",-2.24070968927596
"37367",-2.21920348405499
"37375",-2.2082744135228
"37379",-2.30258509299405
"37381",-2.2082744135228
"37385",-2.23001440015921
"37388",-2.23001440015921
"37398",-2.2512917986065
"3740",-2.27212588550934
"37401",-2.2082744135228
"37402",-2.29253475714054
"37403",-2.82731362192903
"37406",-2.2082744135228
"37407",-2.2082744135228
"37416",-2.2512917986065
"37422",-2.68784749378469
"3743",-2.30258509299405
"37450",-2.2082744135228
"37500-001",-2.2082744135228
"375000",-2.2512917986065
"3755",-2.2512917986065
"3756",-2.23001440015921
"37604",-2.3887627892351
"37615",-2.21920348405499
"37617",-2.23001440015921
"37620",-2.2082744135228
"37620-000",-2.21920348405499
"37621",-2.1870722058722
"3766",-2.40694510831829
"37660",-2.98200208074209
"37662",-2.2082744135228
"3768",-2.26176309847379
"37683",-2.2082744135228
"37700",-2.2082744135228
"37700-390",-2.24070968927596
"37701",-2.2082744135228
"37711",-2.21920348405499
"37724",-2.2082744135228
"37725",-2.21920348405499
"37737",-2.23001440015921
"37742",-2.2082744135228
"37743",-2.29253475714054
"37748",-2.24070968927596
"37750-000",-2.2082744135228
"37757",-2.21920348405499
"37763",-2.2082744135228
"37764",-2.2082744135228
"37772",-2.2082744135228
"37777",-2.32238772029023
"37801",-2.2082744135228
"37804",-2.21920348405499
"37807",-2.2082744135228
"37814",-2.26176309847379
"3782",-2.2082744135228
"37828",-2.2082744135228
"37830",-2.31253542384721
"37841",-2.2082744135228
"37849",-2.23001440015921
"37857",-2.2082744135228
"37873",-2.2082744135228
"37876",-2.27212588550934
"37909",-2.2082744135228
"37916",-2.2082744135228
"37917",-2.2082744135228
"37919",-2.21920348405499
"37920",-2.2082744135228
"37921",-3.120895416508
"37923",-2.2082744135228
"37932",-2.2082744135228
"37996",-2.3887627892351
"380",-2.2082744135228
"380-0801",-2.37024374146786
"3800",-2.68784749378469
"3800-017",-2.2082744135228
"38000",-2.64617479738412
"380000",-2.21920348405499
"3801",-2.4423470353692
"38010-000",-2.26176309847379
"38016",-2.21920348405499
"38017",-2.33214389523559
"38018",-2.29345260943077
"38024",-2.21920348405499
"38028",-2.30258509299405
"38053",-2.3887627892351
"38060",-2.2082744135228
"38079",-2.2082744135228
"38089",-2.2082744135228
"3809",-2.21920348405499
"38090",-2.21920348405499
"38100",-2.39789527279837
"38102",-2.30258509299405
"38103",-2.26176309847379
"38106",-2.2082744135228
"38111",-3.58073729549423
"38115",-2.2082744135228
"38118",-2.2082744135228
"38120",-2.2082744135228
"38123",-2.21920348405499
"38125",-2.21920348405499
"38135",-2.29253475714054
"38138",-2.40694510831829
"38152",-2.13470422035489
"38157",-2.2512917986065
"3818",-2.23001440015921
"38190",-2.2082744135228
"38190-000",-2.2082744135228
"38197",-2.2082744135228
"382 01",-2.2082744135228
"3820",-2.45958884180371
"382010",-2.2082744135228
"38226",-2.23001440015921
"38235",-2.2082744135228
"3824",-2.4423470353692
"38240",-2.2082744135228
"38260",-2.2082744135228
"38261",-2.21920348405499
"38290",-2.2082744135228
"3830",-2.2082744135228
"38300",-2.2082744135228
"38300-001",-2.2082744135228
"38301",-2.31253542384721
"38305",-2.82212265736206
"38310",-2.2082744135228
"38320",-2.21920348405499
"3833",-2.52572864430826
"38330",-2.21920348405499
"38343",-2.00372971994414
"38358",-2.2082744135228
"38363",-2.24070968927596
"38382",-2.2082744135228
"3840",-2.32238772029023
"38400-010",-2.29253475714054
"38401",-2.23001440015921
"3842",-2.2082744135228
"38464",-2.21920348405499
"38469",-2.23001440015921
"38478",-2.24070968927596
"3848",-2.23001440015921
"38485",-2.21920348405499
"3849",-2.21920348405499
"38501",-2.30258509299405
"38540",-2.2082744135228
"38555",-2.26176309847379
"38562",-2.28238238567653
"38570",-2.2082744135228
"386-0000",-2.2082744135228
"38600",-2.2082744135228
"38600-000",-2.2082744135228
"38606",-2.2082744135228
"38614",-2.21920348405499
"38632",-2.24070968927596
"3864",-2.2082744135228
"38650",-2.23001440015921
"38652",-2.2082744135228
"38654",-2.31253542384721
"38655",-2.39789527279837
"38663",-2.21920348405499
"38668",-2.21920348405499
"3867",-2.36085400111802
"38671",-2.2082744135228
"38677",-2.37954613413017
"38678",-2.2082744135228
"38679",-2.2082744135228
"3869",-2.21920348405499
"38700",-2.21920348405499
"38700-001",-2.21920348405499
"38701",-2.30258509299405
"38732",-2.21920348405499
"388001",-2.24070968927596
"38801",-2.30258509299405
"38804",-2.2082744135228
"38821",-2.2082744135228
"38827",-2.2082744135228
"38834",-2.23001440015921
"3884",-2.2082744135228
"38843",-2.26176309847379
"3885",-2.2082744135228
"38852",-2.2082744135228
"38901",-2.21920348405499
"38915",-2.2082744135228
"38967",-2.2082744135228
"390-0221",-2.2082744135228
"3900",-2.26176309847379
"390000",-2.21920348405499
"390001",-2.2082744135228
"3903",-2.21920348405499
"3904",-2.27212588550934
"39042",-2.44629181366022
"39046",-2.2082744135228
"39051",-2.2082744135228
"39056",-2.24070968927596
"39058",-2.21920348405499
"39059",-2.2082744135228
"39100",-2.41591377830105
"39100-000",-2.2082744135228
"39104",-2.43361335540045
"39110",-2.32238772029023
"3912",-2.2082744135228
"39120",-2.24070968927596
"39157",-2.26176309847379
"39168",-2.2082744135228
"39180",-2.23001440015921
"39183",-2.13470422035489
"39194",-2.2082744135228
"39201",-2.39029067341315
"39202",-2.21920348405499
"39203",-3.20422354808133
"39204",-2.2082744135228
"39206",-2.21920348405499
"39208",-2.2082744135228
"39211",-2.31253542384721
"39213",-2.2082744135228
"39218",-2.2082744135228
"3922",-2.2082744135228
"39270-000",-2.2082744135228
"39291",-2.2082744135228
"39300",-2.2082744135228
"39301",-2.2082744135228
"39307",-2.28238238567653
"39327",-2.2082744135228
"39355",-2.2082744135228
"3939",-2.21920348405499
"394-0000",-2.2082744135228
"39400-000",-2.21920348405499
"394000",-2.26176309847379
"39401",-2.46809953147162
"39402",-2.23001440015921
"39406",-2.2512917986065
"3943",-2.2082744135228
"39439",-2.2082744135228
"39440",-2.27212588550934
"395003",-2.2082744135228
"39501",-2.23001440015921
"3951",-2.2082744135228
"3952",-2.2082744135228
"39531",-2.50143595173921
"39534",-2.2082744135228
"39560",-2.42480272571829
"39564",-2.2082744135228
"39567",-2.33214389523559
"39576",-2.21920348405499
"3960",-2.24070968927596
"39601",-2.21920348405499
"39630",-2.21920348405499
"39648",-2.2082744135228
"39701",-2.30258509299405
"39750-000",-2.2082744135228
"39759",-2.35137525716348
"39762",-2.32949254591397
"39773",-2.23001440015921
"39800",-2.2082744135228
"398000",-2.2082744135228
"39816-000",-2.21920348405499
"39817",-2.2082744135228
"39827",-2.21920348405499
"39840",-2.2082744135228
"39846",-2.21920348405499
"39859",-2.2082744135228
"39861",-2.2082744135228
"399-7101",-2.2082744135228
"3990",-2.35137525716348
